id;text_type
10426;article
10427;article
10428;article
10429;article
10430;caption
10431;article
10432;article
10433;article
10434;article
10435;article
10436;article
10437;article
10438;article
10439;article
10440;article
10441;article
10442;article
10443;article
10444;caption
10445;article
10446;article
10447;article
10448;article
10449;article
10450;article
10451;article
10452;caption
10453;article
10454;article
10455;article
10456;article
10457;article
10458;article
10459;article
10460;article
10461;article
10462;article
10463;article
10464;article
10465;article
10466;article
10467;article
10468;article
10469;article
10470;article
10471;article
10472;caption
10473;article
10474;article
10475;article
10476;article
10477;article
10478;article
10479;article
10480;article
10481;article
10482;article
10483;article
10484;article
10485;article
10486;article
10487;article
10488;article
10489;caption
10490;article
10491;article
10492;article
10493;article
10494;article
10495;article
10496;article
10497;article
10498;article
10499;article
10500;article
10501;article
10502;article
10503;article
10504;article
10505;article
10506;article
10507;article
10508;article
10509;article
10510;article
10511;article
10512;article
10513;article
10514;article
10515;article
10516;article
10517;article
10518;article
10519;article
10520;article
10521;article
10522;article
10523;article
10524;article
10525;article
10526;caption
10527;article
10528;article
10529;article
10530;article
10531;article
10532;article
10533;article
10534;caption
10535;caption
10536;article
10537;article
10538;article
10539;article
10540;article
10541;article
10542;article
10543;article
10544;article
10545;article
10546;caption
10547;article
10548;article
10549;article
10550;article
10551;article
10552;article
10553;caption
10554;caption
10555;article
10556;article
10557;article
10558;article
10559;article
10560;article
10561;article
10562;article
10563;article
10564;article
10565;article
10566;article
10567;article
10568;caption
10569;article
10570;article
10571;article
10572;article
10573;article
10574;article
10575;article
10576;article
10577;caption
10578;article
10579;article
10580;article
10581;article
10582;article
10583;caption
10584;article
10585;article
10586;article
10587;article
10588;article
10589;article
10590;article
10591;article
10592;article
10593;article
10594;article
10595;article
10596;article
10597;article
10598;article
10599;article
10600;article
10601;article
10602;article
10603;article
10604;article
10605;article
10606;article
10607;article
10608;article
10609;article
10610;article
10611;article
10612;article
10613;article
10614;article
10615;article
10616;article
10617;article
10618;article
10619;article
10620;article
10621;article
10622;article
10623;article
10624;article
10625;article
10626;article
10627;article
10628;article
10629;article
10630;article
10631;article
10632;article
10633;article
10634;article
10635;article
10636;article
10637;caption
10638;article
10639;article
10640;article
10641;article
10642;article
10643;article
10644;article
10645;article
10646;article
10647;article
10648;article
10649;article
10650;article
10651;article
10652;article
10653;article
10654;article
10655;article
10656;article
10657;article
10658;caption
10659;article
10660;article
10661;article
10662;article
10663;article
10664;article
10665;article
10666;article
10667;article
10668;article
10669;article
10670;article
10671;caption
10672;article
10673;article
10674;article
10675;caption
10676;article
10677;article
10678;article
10679;article
10680;article
10681;article
10682;article
10683;article
10684;article
10685;article
10686;article
10687;article
10688;article
10689;article
10690;article
10691;caption
10692;article
10693;article
10694;article
10695;article
10696;article
10697;article
10698;article
10699;article
10700;article
10701;caption
10702;article
10703;article
10704;article
10705;article
10706;article
10707;article
10708;article
10709;article
10710;caption
10711;article
10712;article
10713;caption
10714;article
10715;article
10716;article
10717;article
10718;article
10719;caption
10720;article
10721;article
10722;article
10723;article
10724;article
10725;article
10726;caption
10727;article
10728;article
10729;article
10730;article
10731;article
10732;article
10733;article
10734;article
10735;article
10736;caption
10737;caption
10738;article
10739;article
10740;article
10741;article
10742;article
10743;article
10744;article
10745;article
10746;article
10747;article
10748;article
10749;article
10750;article
10751;article
10752;article
10753;article
10754;article
10755;article
10756;caption
10757;article
10758;article
10759;article
10760;article
10761;article
10762;article
10763;article
10764;article
10765;article
10766;article
10767;article
10768;article
10769;caption
10770;article
10771;article
10772;article
10773;article
10774;article
10775;article
10776;article
10777;caption
10778;article
10779;article
10780;article
10781;article
10782;article
10783;article
10784;article
10785;article
10786;caption
10787;article
10788;article
10789;article
10790;article
10791;article
10792;article
10793;article
10794;article
10795;article
10796;article
10797;article
10798;article
10799;caption
10800;article
10801;article
10802;article
10803;article
10804;article
10805;article
10806;article
10807;article
10808;caption
10809;caption
10810;article
10811;article
10812;article
10813;caption
10814;article
10815;article
10816;caption
10817;article
10818;article
10819;article
10820;article
10821;article
10822;article
10823;article
10824;article
10825;article
10826;caption
10827;article
10828;article
10829;article
10830;article
10831;article
10832;caption
10833;article
10834;caption
10835;article
10836;article
10837;article
10838;article
10839;article
10840;article
10841;article
10842;article
10843;article
10844;article
10845;article
10846;article
10847;article
10848;article
10849;article
10850;article
10851;article
10852;article
10853;article
10854;article
10855;article
10856;article
10857;article
10858;article
10859;article
10860;article
10861;article
10862;article
10863;article
10864;article
10865;article
10866;article
10867;article
10868;article
10869;article
10870;article
10871;article
10872;article
10873;article
10874;article
10875;article
10876;caption
10877;article
10878;article
10879;article
10880;article
10881;article
10882;article
10883;article
10884;article
10885;article
10886;article
10887;article
10888;article
10889;article
10890;article
10891;article
10892;article
10893;article
10894;caption
10895;article
10896;article
10897;article
10898;article
10899;article
10900;article
10901;article
10902;caption
10903;article
10904;article
10905;article
10906;article
10907;article
10908;caption
10909;article
10910;article
10911;article
10912;article
10913;article
10914;article
10915;article
10916;article
10917;caption
10918;article
10919;article
10920;article
10921;article
10922;article
10923;article
10924;caption
10925;caption
10926;article
10927;article
10928;article
10929;article
10930;article
10931;caption
10932;article
10933;article
10934;article
10935;article
10936;article
10937;article
10938;article
10939;article
10940;article
10941;article
10942;article
10943;article
10944;article
10945;article
10946;article
10947;article
10948;article
10949;article
10950;article
10951;article
10952;article
10953;article
10954;article
10955;article
10956;article
10957;article
10958;article
10959;article
10960;article
10961;article
10962;article
10963;article
10964;article
10965;article
10966;caption
10967;article
10968;article
10969;article
10970;article
10971;article
10972;article
10973;article
10974;article
10975;article
10976;article
10977;article
10978;article
10979;article
10980;article
10981;article
10982;caption
10983;article
10984;caption
10985;article
10986;article
10987;article
10988;article
10989;article
10990;article
10991;caption
10992;article
10993;article
10994;article
10995;article
10996;article
10997;article
10998;caption
10999;article
11000;article
11001;article
11002;article
11003;article
11004;article
11005;article
11006;article
11007;article
11008;article
11009;article
11010;article
11011;article
11012;article
11013;article
11014;article
11015;article
11016;article
11017;article
11018;article
11019;article
11020;article
11021;article
11022;caption
11023;article
11024;article
11025;article
11026;article
11027;article
11028;article
11029;article
11030;article
11031;caption
11032;article
11033;article
11034;article
11035;article
11036;article
11037;article
11038;article
11039;article
11040;article
11041;article
11042;article
11043;article
11044;caption
11045;article
11046;article
11047;article
11048;article
11049;caption
